ticker,bank_name,cert,period_year,period_quarter,period_label,risk_report_date,CERT,REPDTE,NAME,ASSET,DEP,NETINC,ROA,ROE,EQ,NIMY,NCLNLS,NCLNLSR,P3ASSET,P9ASSET,COREDEP,DEPDOM,DEPINS,DEPUNINS,LNLSNET,equity_assets_ratio,deposit_assets_ratio,core_deposit_ratio
BK,Bank of New York Mellon Corp,639,2025,2,2025_Q2,20250630,639,20250630,BANK OF NEW YORK MELLON,398293000,348126000,2283000,1.2561095267351974,15.47,30917000,1.4790655339805825,277000,0.7810297186037332,16000,123000,214846000,227667000,25504000,214788000,35214000,7.762375939321052,87.40449869819454,61.71501123156558
BK,Bank of New York Mellon Corp,639,2025,3,2025_Q3,20250930,639,20250930,BANK OF NEW YORK MELLON,366502000,318144000,3482000,1.2745401136023586,15.76,29259000,1.5047125155445698,148000,0.393115172120697,17000,0,193368000,206711000,24577000,193864000,37400000,7.983312505798058,86.80552902849098,60.78002414001207
BK,Bank of New York Mellon Corp,639,2025,4,2025_Q4,20251231,639,20251231,BANK OF NEW YORK MELLON,380997000,332433000,4828000,1.3133776820461704,16.35,29822000,1.5257191354298676,131000,0.3218356918238994,26000,0,206269000,220677000,25968000,217695000,40480000,7.827358220668404,87.2534429404956,62.0482924378747
BKU,"BankUnited, Inc.",58979,2024,1,2024_Q1,20240331,58979,20240331,BANKUNITED NATIONAL ASSN,35066650,27311025,58899,0.6656402184614042,7.74,3091581,2.6716548898605286,371450,1.5332510536070303,230433,256270,21256425,27311025,14629544,12777304,24008744,8.816299817632993,77.88318815740882,77.83093091526224
BKU,"BankUnited, Inc.",58979,2024,2,2024_Q2,20240630,58979,20240630,BANKUNITED NATIONAL ASSN,35401701,28037211,122002,0.6893450501613196,7.9,3176991,2.7343124755185877,398224,1.6169245333979958,187664,225362,22510303,28037211,14117810,14009600,24402786,8.974119633404056,79.19735551690016,80.28724041061002
BKU,"BankUnited, Inc.",58979,2024,3,2024_Q3,20240930,58979,20240930,BANKUNITED NATIONAL ASSN,35758118,28194371,196054,0.736606414272184,8.35,3259299,2.7778843125777093,453371,1.8581766416026293,229986,229480,22399974,28194371,14680253,13592365,24170454,9.114850507512728,78.8474689859237,79.44839060250715
BKU,"BankUnited, Inc.",58979,2024,4,2024_Q4,20241231,58979,20241231,BANKUNITED NATIONAL ASSN,35206606,28172154,276296,0.7798177424116045,8.77,3233365,2.8214577890259767,476777,1.9622083811082238,202961,226663,22174334,28172154,14539508,13719318,24074827,9.183972462440714,80.01951111106818,78.71011211993233
BKU,"BankUnited, Inc.",58979,2025,1,2025_Q1,20250331,58979,20250331,BANKUNITED NATIONAL ASSN,34811275,28520672,69109,0.7896154412327901,8.59,3200781,2.9027724744775765,509381,2.123314483316499,215283,250163,23051963,28520672,14115915,14477719,23770152,9.194667532286594,81.92940936521285,80.82545530483995
BKU,"BankUnited, Inc.",58979,2025,2,2025_Q2,20250630,58979,20250630,BANKUNITED NATIONAL ASSN,35441030,29240951,149449,0.8502780765486948,9.37,3136112,2.9702549444882367,570083,2.3799543173746396,158662,194335,24416220,29240951,13433839,15871447,23730797,8.848817317103933,82.50592886267695,83.50008862570851
BKU,"BankUnited, Inc.",58979,2025,3,2025_Q3,20250930,58979,20250930,BANKUNITED NATIONAL ASSN,35065427,28878387,234203,0.8888506129094876,9.78,3196951,3.0057197361470678,542898,2.2902584432656514,224641,162941,23633934,28878387,13986072,14939690,23484777,9.11710272343183,82.35572605461215,81.83952240822869
BKU,"BankUnited, Inc.",58979,2025,4,2025_Q4,20251231,58979,20251231,BANKUNITED NATIONAL ASSN,35027511,29611980,313639,0.8932944932981026,9.84,3166950,3.0386499343597095,532022,2.1917624695725295,198079,159404,23975417,29611980,14262839,15393835,24053882,9.041321834143453,84.53920691081933,80.96526135705886
BOKF,Bok Financial Corp,4214,2024,1,2024_Q1,20240331,4214,20240331,BOKF NATIONAL ASSN,49947764,35671838,88844,0.7141052884725565,7.4,4816732,2.6721353803298684,160879,0.6648118927685802,46250,41364,33178286,35671838,18170618,18160840,23917553,9.643538797852893,71.41828811395841,93.00974623174729
BOKF,Bok Financial Corp,4214,2024,2,2024_Q2,20240630,4214,20240630,BOKF NATIONAL ASSN,50195205,36520082,253496,1.015842137804787,10.49,4890887,2.6730481997673667,140225,0.5697243233099096,49399,49542,33692742,36520082,18833241,18301155,24324955,9.743733490081373,72.75611684422844,92.25812253105018
BOKF,Bok Financial Corp,4214,2024,3,2024_Q3,20240930,4214,20240930,BOKF NATIONAL ASSN,49908464,37489165,389328,1.040084932187684,10.51,5255266,2.710779582931507,130055,0.5411342995430388,40138,45740,34287853,37489165,18703725,19433667,23749319,10.529809132174455,75.11584608173875,91.46070071179233
BOKF,Bok Financial Corp,4214,2024,4,2024_Q4,20241231,4214,20241231,BOKF NATIONAL ASSN,49465723,38532406,526271,1.0563456344304842,10.58,5130141,2.745471251288235,99229,0.4109216224639528,77379,52504,35496537,38532406,18832128,20352293,23867879,10.37110283417873,77.89718549145638,92.12125762403728
BOKF,Bok Financial Corp,4214,2025,1,2025_Q1,20250331,4214,20250331,BOKF NATIONAL ASSN,50345105,38660790,124392,0.9970220866217041,9.54,5301470,2.8591479832847035,152498,0.6426966472078047,50820,68978,36185471,38660790,18539454,20719566,23449241,10.530259098675035,76.79155699446848,93.59733983708041
BOKF,Bok Financial Corp,4214,2025,2,2025_Q2,20250630,4214,20250630,BOKF NATIONAL ASSN,50922342,38499749,264713,1.0537017167488747,10.02,5421153,2.891900458056358,142179,0.5838738797267198,58066,62852,35964516,38499749,18454165,20617422,24073929,10.64592237332682,75.6048278376513,93.41493628958463
BOKF,Bok Financial Corp,4214,2025,3,2025_Q3,20250930,4214,20250930,BOKF NATIONAL ASSN,49918282,38775393,400195,1.063695254993719,9.98,5525060,2.9285966532752794,135320,0.5429781751021956,63625,62926,36289433,38775393,18595254,20780535,24644120,11.068209438778362,77.67773939014968,93.58882062136675
BOKF,Bok Financial Corp,4214,2025,4,2025_Q4,20251231,4214,20251231,BOKF NATIONAL ASSN,52005221,39680944,554417,1.0971746627883445,10.32,5495781,2.936068337635024,150895,0.5871092831395458,46808,76535,36929109,39680944,19153120,21176917,25425488,10.567748572782723,76.30184669343103,93.06509693922604
BPOP,"Popular, Inc.",34968,2024,1,2024_Q1,20240331,34968,20240331,BANCO POPULAR DE PUERTO RICO,57114000,53460000,117000,0.8211246600578999,15.75,2943000,3.509815585960738,546000,2.2319421166659854,230000,247000,50511000,53041000,22706000,30488000,23819000,5.152852190356129,93.6022691459187,94.48372615039283
BPOP,"Popular, Inc.",34968,2024,2,2024_Q2,20240630,34968,20240630,BANCO POPULAR DE PUERTO RICO,58314000,54629000,267000,0.9297520661157025,17.91,2999000,3.5385495267789606,525000,2.1021862737246737,209000,237000,51568000,54178000,23096000,31220000,24330000,5.142847343691051,93.68076276708852,94.39674897947977
BPOP,"Popular, Inc.",34968,2024,3,2024_Q3,20240930,34968,20240930,BANCO POPULAR DE PUERTO RICO,56768000,52768000,385000,0.8963478731577844,16.76,3311000,3.563665232600589,523000,2.0449657869012707,246000,234000,50004000,52361000,22605000,29903000,24909000,5.832511273957159,92.95377677564825,94.76197695573074
BPOP,"Popular, Inc.",34968,2024,4,2024_Q4,20241231,34968,20241231,BANCO POPULAR DE PUERTO RICO,58456000,54116000,528000,0.9181714476503159,17.11,3178000,3.5898190378107984,535000,2.0556366710212863,233000,242000,51293000,53666000,22948000,30879000,25356000,5.436567674832352,92.5756124264404,94.78342819129277
BPOP,"Popular, Inc.",34968,2025,1,2025_Q1,20250331,34968,20250331,BANCO POPULAR DE PUERTO RICO,59140000,54706000,163000,1.1088812544644377,20.09,3312000,3.7226617031177294,481000,1.8519944555675343,197000,219000,51779000,54285000,23449000,31020000,25296000,5.600270544470747,92.50253635441325,94.64958139874969
BPOP,"Popular, Inc.",34968,2025,2,2025_Q2,20250630,34968,20250630,BANCO POPULAR DE PUERTO RICO,60778000,55955000,341000,1.1470281543274243,20.32,3580000,3.739629339167045,464000,1.7410881801125704,211000,206000,52843000,55510000,23093000,32493000,25971000,5.890289249399454,92.06456283523643,94.4383879903494
BPOP,"Popular, Inc.",34968,2025,3,2025_Q3,20250930,34968,20250930,BANCO POPULAR DE PUERTO RICO,59601000,54939000,520000,1.1653593864901775,20.09,3733000,3.7874091423318954,658000,2.434242166401539,230000,205000,52120000,54539000,23053000,31561000,26336000,6.263317729568296,92.17798359087934,94.86885454777116
BPOP,"Popular, Inc.",34968,2025,4,2025_Q4,20251231,34968,20251231,BANCO POPULAR DE PUERTO RICO,59766000,54800000,699000,1.1738390077281933,19.88,3778000,3.8143539791128798,687000,2.495640802092415,245000,229000,51756000,54354000,23338000,31114000,26810000,6.321319813941037,91.6909279523475,94.44525547445255
C,Citigroup Inc,7213,2024,1,2024_Q1,20240331,7213,20240331,CITIBANK NATIONAL ASSN,1698856000,1337034000,3373000,0.7975018072648797,8.21,165900000,3.0050008398659918,5009000,0.7839448593625773,3296000,2911000,643099000,764688000,235627000,600308000,622419000,9.765395065856081,78.70202065389887,48.09892642969438
C,Citigroup Inc,7213,2024,2,2024_Q2,20240630,7213,20240630,CITIBANK NATIONAL ASSN,1678936000,1304678000,6937000,0.8221626381579701,8.41,166088000,2.9756080835207177,4410000,0.6732649686954689,3300000,2771000,625648000,738654000,235204000,574860000,638427000,9.892455698132627,77.7086202213783,47.95420785818417
C,Citigroup Inc,7213,2024,3,2024_Q3,20240930,7213,20240930,CITIBANK NATIONAL ASSN,1733111000,1357440000,10557000,0.8285138132498128,8.46,170533000,2.971919713493877,4378000,0.6629586612414499,3430000,2767000,653056000,766194000,248556000,588526000,643589000,9.839704439011697,78.32389269931355,48.109382366808106
C,Citigroup Inc,7213,2024,4,2024_Q4,20241231,7213,20241231,CITIBANK NATIONAL ASSN,1696818000,1324835000,13315000,0.7839333637211772,7.96,170939000,3.0017487693198954,4966000,0.7475110561190238,3257000,2935000,652742000,757473000,240681000,594499000,647340000,10.074091623261893,78.07761350952194,49.26968263972495
C,Citigroup Inc,7213,2025,1,2025_Q1,20250331,7213,20250331,CITIBANK NATIONAL ASSN,1760921000,1361654000,3753000,0.8683130797321602,8.7,174255000,3.108803588915684,4938000,0.7349340747168093,3524000,2870000,655732000,772979000,234164000,609495000,654879000,9.895673911549695,77.32624007550595,48.157020799703886
C,Citigroup Inc,7213,2025,2,2025_Q2,20250630,7213,20250630,CITIBANK NATIONAL ASSN,1833933000,1413382000,7413000,0.8405282867116479,8.53,176115000,3.0746743803575867,5282000,0.7570448020891112,3054000,2636000,677352000,790085000,229157000,635459000,680508000,9.60313163021768,77.06835527797362,47.9241988365495
C,Citigroup Inc,7213,2025,3,2025_Q3,20250930,7213,20250930,CITIBANK NATIONAL ASSN,1844189000,1429905000,11688000,0.8735377777117574,8.93,177068000,3.0747752429924122,5706000,0.8142925031146047,3277000,2749000,682769000,798104000,228607000,653192000,683489000,9.601402025497388,77.53570810800845,47.749256069459165
C,Citigroup Inc,7213,2025,4,2025_Q4,20251231,7213,20251231,CITIBANK NATIONAL ASSN,1836436000,1465300000,15178000,0.8458257679165101,8.67,176530000,3.0807013850028064,5541000,0.7718097901864128,3444000,2770000,718992000,831700000,230488000,663017000,700763000,9.612641006819732,79.79042013987964,49.06790418344366
CFG,Citizens Financial Group Inc/Ri,57957,2024,1,2024_Q1,20240331,57957,20240331,CITIZENS BANK NATIONAL ASSN,220152480,179596613,337943,0.6117961834514513,5.84,22966800,3.0248226869433843,2073055,1.4396994415121367,1173901,575334,163091036,179546613,117252647,71087907,141905935,10.432224065792944,81.57828292463478,90.80963904369399
CFG,Citizens Financial Group Inc/Ri,57957,2024,2,2024_Q2,20240630,57957,20240630,CITIZENS BANK NATIONAL ASSN,219634049,180116467,739160,0.6704026413963234,6.39,23171702,3.0029066448530437,2124123,1.4873890159740812,738113,550336,163173764,180066467,117162386,72108546,140683759,10.550141066697723,82.00753381366657,90.59347361060553
CFG,Citizens Financial Group Inc/Ri,57957,2024,3,2024_Q3,20240930,57957,20240930,CITIZENS BANK NATIONAL ASSN,219536218,179037867,1146220,0.6938154462165326,6.5,24688035,2.9742427944519143,2171717,1.5233345644116536,765503,442798,163837665,178987867,113743649,76311263,140484539,11.24554081550225,81.5527700308657,91.51006306392155
CFG,Citizens Financial Group Inc/Ri,57957,2024,4,2024_Q4,20241231,57957,20241231,CITIZENS BANK NATIONAL ASSN,217178887,178001267,1564191,0.7121276236051198,6.6,24388980,2.9941860288454714,2175847,1.5518759276962117,1030911,482871,164935590,178001267,112143350,76764391,138146389,11.229903761317278,81.96066821173092,92.65978426996253
CFG,Citizens Financial Group Inc/Ri,57957,2025,1,2025_Q1,20250331,57957,20250331,CITIZENS BANK NATIONAL ASSN,220014392,181419006,415658,0.7605935771944929,6.68,25408466,3.0008251575641425,2080179,1.47996752803776,660985,432305,167610832,181419006,113904198,77784059,138541405,11.548547242309494,82.45779030673593,92.38879414872332
CFG,Citizens Financial Group Inc/Ri,57957,2025,2,2025_Q2,20250630,57957,20250630,CITIZENS BANK NATIONAL ASSN,217970015,178748164,891927,0.8168287278926832,7.07,25936975,3.06121058768324,2013215,1.4225551906777512,580938,453589,167036159,178748164,110631714,79359612,139513442,11.899331658072327,82.00585020834174,93.44776207044006
CFG,Citizens Financial Group Inc/Ri,57957,2025,3,2025_Q3,20250930,57957,20250930,CITIZENS BANK NATIONAL ASSN,222110656,183738600,1392322,0.8464324844479879,7.27,26409305,3.095030179493913,1950792,1.3706609852812202,647835,429893,171873840,183738600,110279901,82116679,140353379,11.89015667938057,82.72390136923462,93.54258713193634
CFG,Citizens Financial Group Inc/Ri,57957,2025,4,2025_Q4,20251231,57957,20251231,CITIZENS BANK NATIONAL ASSN,225863637,186283426,1922368,0.871318329941014,7.45,26838113,3.1233218086126695,2018388,1.4006107931776026,771231,516457,174854684,186283426,109245799,86877125,142165126,11.882440819812,82.4760587734625,93.86486374799657
CFR,"Cullen/Frost Bankers, Inc.",5510,2024,1,2024_Q1,20240331,5510,20240331,FROST BANK,49567514,41246014,139277,1.1084014038236394,15.52,3559012,3.400185961422713,109615,0.5653687246985698,93313,38100,37424218,41246014,20762959,21378776,19137935,7.180130115058827,83.2117866552678,90.7341446375885
CFR,"Cullen/Frost Bankers, Inc.",5510,2024,2,2024_Q2,20240630,5510,20240630,FROST BANK,48914623,40746370,289604,1.1627630594635883,16.11,3606640,3.4624411795048147,87526,0.4377231255949703,99282,12539,36714284,40746370,20742998,20774932,19739438,7.373337008035409,83.30099978487006,90.10442893440569
CFR,"Cullen/Frost Bankers, Inc.",5510,2024,3,2024_Q3,20240930,5510,20240930,FROST BANK,51060144,42170008,439498,1.169046491519973,15.77,4075282,3.471380365412301,113258,0.5647471953743166,125284,8381,37970109,42170008,20899101,22060675,19791508,7.981336676214623,82.58889359967337,90.04055441488178
CFR,"Cullen/Frost Bankers, Inc.",5510,2024,4,2024_Q4,20241231,5510,20241231,FROST BANK,52580731,43144271,597942,1.1813295894539566,16.0,3822207,3.471698727498176,94577,0.4556868101754652,101766,15711,39040819,43144271,20966540,22972618,20484674,7.269216169702927,82.05338758032862,90.48899910720476
CFR,"Cullen/Frost Bankers, Inc.",5510,2025,1,2025_Q1,20250331,5510,20250331,FROST BANK,52059472,42861521,154470,1.1809610117059883,15.76,4020248,3.4757488386723296,99169,0.47444603668509056,118242,15635,38648497,42861521,21184883,22416045,20626573,7.7224140882566,82.33183963141232,90.17061480389368
CFR,"Cullen/Frost Bankers, Inc.",5510,2025,2,2025_Q2,20250630,5510,20250630,FROST BANK,51489892,42174331,315906,1.2140106620699873,15.88,4093189,3.5536336435109104,111330,0.5237931374206795,59978,48937,37840486,42174331,21053631,21428987,20976771,7.949500068867886,81.90798108490885,89.72397451900304
CFR,"Cullen/Frost Bankers, Inc.",5510,2025,3,2025_Q3,20250930,5510,20250930,FROST BANK,52598588,42943439,493009,1.259681017965317,16.09,4405626,3.5906994503162935,54810,0.2555746849287781,123706,9204,38520531,42943439,21087354,22027949,21165565,8.375939673513669,81.643710663868,89.70061992473401
CFR,"Cullen/Frost Bankers, Inc.",5510,2025,4,2025_Q4,20251231,5510,20251231,FROST BANK,53127804,43333423,662157,1.2643509572478149,15.85,4541125,3.616766219245403,92152,0.4209427515208539,156332,21670,39100548,43333423,21193516,22286545,21610318,8.54754885031574,81.56449116549219,90.23184713563938
CMA,Comerica Inc,983,2024,1,2024_Q1,20240331,983,20240331,COMERICA BANK,79513000,65194000,153000,0.7399570776531753,10.98,5444000,3.120091002654244,249000,0.4881300111740605,121000,32000,54950000,64859000,37053000,30481000,50320000,6.846679159382743,81.99162401116799,84.2868975672608
CMA,Comerica Inc,983,2024,2,2024_Q2,20240630,983,20240630,COMERICA BANK,79611000,63949000,368000,0.9011288597944709,13.14,5652000,3.0980264931528128,237000,0.4551652614799593,190000,11000,53941000,63611000,36738000,29509000,51383000,7.099521422918944,80.32683925588172,84.35002892930304
CMA,Comerica Inc,983,2024,3,2024_Q3,20240930,983,20240930,COMERICA BANK,79753000,64581000,562000,0.922860899257649,12.62,6954000,3.08978265811536,271000,0.5342849256732779,147000,21000,55655000,64250000,34993000,31926000,50036000,8.719421212995123,80.97626421576618,86.17859742029388
CMA,Comerica Inc,983,2024,4,2024_Q4,20241231,983,20241231,COMERICA BANK,79332000,65201000,747000,0.9242510102422354,12.5,6133000,3.1445235763179884,352000,0.6934867410063438,219000,44000,58208000,64863000,34166000,33387000,50068000,7.730802198356275,82.18751575656734,89.27470437569976
CMA,Comerica Inc,983,2025,1,2025_Q1,20250331,983,20250331,COMERICA BANK,77698000,63003000,180000,0.9170222250525377,11.33,6579000,3.362038877135999,313000,0.6242769954924409,140000,12000,56368000,62670000,33006000,32291000,49455000,8.467399418260445,81.0870292671626,89.46875545608938
CMA,Comerica Inc,983,2025,2,2025_Q2,20250630,983,20250630,COMERICA BANK,78039000,61584000,386000,0.9852426308871013,11.93,6706000,3.3770463701037112,304000,0.5919118362896474,134000,42000,55821000,61274000,31651000,32251000,50661000,8.593139327772011,78.91438895936646,90.64204988308651
CMA,Comerica Inc,983,2025,3,2025_Q3,20250930,983,20250930,COMERICA BANK,77366000,64131000,569000,0.97127108038472,11.55,6852000,3.385813174064366,272000,0.5327379203635153,126000,14000,58078000,63812000,31642000,34857000,50371000,8.8566036760334,82.89300209394308,90.56150691553228
CMA,Comerica Inc,983,2025,4,2025_Q4,20251231,983,20251231,COMERICA BANK,80052000,66282000,773000,0.9847459915869825,11.53,7238000,3.369611967676791,257000,0.5046736312936926,162000,11000,59907000,65880000,32804000,35778000,50229000,9.041622945085695,82.79868085744266,90.38200416402643
COF,Capital One Financial Corp,4297,2024,1,2024_Q1,20240331,4297,20240331,CAPITAL ONE NATIONAL ASSN,478877080,374210004,1388136,1.1634386027183143,10.43,53285296,7.166382222501139,5791276,1.8281432071670962,7401360,3998046,342890176,374089715,289261705,90670985,301404991,11.127134336853207,78.1432270677895,91.63041402816158
COF,Capital One Financial Corp,4297,2024,2,2024_Q2,20240630,4297,20240630,CAPITAL ONE NATIONAL ASSN,477304264,372581242,2080945,0.872020040944218,7.79,53814330,7.204391548248834,5712042,1.7906435855199805,7801930,3694635,342132310,372464078,292017906,87419389,302344402,11.274638434824457,78.05948324819491,91.82757246807395
COF,Capital One Financial Corp,4297,2024,3,2024_Q3,20240930,4297,20240930,CAPITAL ONE NATIONAL ASSN,483857284,380007408,3984503,1.1092819596421073,9.68,59130315,7.344287693050086,6127385,1.9127847139051726,8278679,4036873,352707644,379885907,291765338,94239799,303804378,12.220610695611642,78.53708532782984,92.81599162930003
COF,Capital One Financial Corp,4297,2024,4,2024_Q4,20241231,4297,20241231,CAPITAL ONE NATIONAL ASSN,487192523,385442165,5245172,1.0914436251813093,9.53,55894999,7.406429986224778,6406240,1.9532554871983077,8503802,4390906,358458305,385327288,298124041,94039413,311719645,11.472877017039114,79.11495903643004,92.99924542505619
COF,Capital One Financial Corp,4297,2025,1,2025_Q1,20250331,4297,20250331,CAPITAL ONE NATIONAL ASSN,490573279,388747598,1542241,1.261849000523747,10.72,59193851,7.45861449718577,5786835,1.7844915014938858,7477776,3941202,364527880,388623661,304032402,90965874,308385328,12.066260747153331,79.24353295239302,93.76980896483893
COF,Capital One Financial Corp,4297,2025,2,2025_Q2,20250630,4297,20250630,CAPITAL ONE NATIONAL ASSN,648909392,497464178,-2607458,-0.9617622533192696,-7.37,97139218,7.602647575939224,7283205,1.6272850889736703,9381197,5343622,458601188,497324904,401400604,102133189,423694917,14.969611967027902,76.66157773842176,92.187781207434
COF,Capital One Financial Corp,4297,2025,3,2025_Q3,20250930,4297,20250930,CAPITAL ONE NATIONAL ASSN,652138082,498961454,832034,0.1947243232051453,1.43,97868410,8.149619478514877,7646521,1.6925426355719884,10024833,5605017,461176447,498827070,397746083,107420093,428674115,15.007314049174022,76.5116265668411,92.42726934173156
COF,Capital One Financial Corp,4297,2025,4,2025_Q4,20251231,4297,20251231,CAPITAL ONE NATIONAL ASSN,658464240,504752862,3201974,0.5450581333493583,3.93,97584212,8.3468190557902,7893978,1.7372995259918866,10394492,6074608,467918778,504610433,404081015,106394334,430973294,14.81997139282765,76.6560780886142,92.70255073858303
COLB,"Columbia Banking System, Inc.",17266,2024,1,2024_Q1,20240331,17266,20240331,UMPQUA BANK,52217569,41756684,131932,1.011119317810215,9.87,5322449,3.6479205145233764,143595,0.3809935543516047,109673,44900,37487092,41756684,28266297,13530022,37275270,10.192831841712126,79.96673303577194,89.7750693038748
COLB,"Columbia Banking System, Inc.",17266,2024,2,2024_Q2,20240630,17266,20240630,UMPQUA BANK,52043206,41582018,259691,0.9960779621223721,9.72,5335339,3.6706632278394435,154139,0.40813903465303997,85999,61570,37217815,41582018,28017679,13609823,37347626,10.251749286929018,79.89903235400217,89.5045906622425
COLB,"Columbia Banking System, Inc.",17266,2024,3,2024_Q3,20240930,17266,20240930,UMPQUA BANK,51904432,41581184,413288,1.0579948127068706,10.18,5626271,3.6864703575747213,168898,0.4495597921736862,67604,70102,37841365,41581184,27572337,14047422,37149587,10.839673575466541,80.11104716452729,91.00598241743188
COLB,"Columbia Banking System, Inc.",17266,2024,4,2024_Q4,20241231,17266,20241231,UMPQUA BANK,51566291,41792967,564573,1.0861398996624994,10.41,5477508,3.714291351199644,169263,0.44834987601859655,105199,72785,37560144,41792967,27789618,14033526,37327807,10.622264843519577,81.04706813216409,89.87192510165646
COLB,"Columbia Banking System, Inc.",17266,2025,1,2025_Q1,20250331,17266,20250331,UMPQUA BANK,51508816,42291904,93041,0.7221219765505554,6.73,5588117,3.694725454301704,177779,0.47180201464680416,158026,55377,38153483,42291904,27796995,14527881,37259353,10.848855465829384,82.10614664487726,90.2146259482666
COLB,"Columbia Banking System, Inc.",17266,2025,2,2025_Q2,20250630,17266,20250630,UMPQUA BANK,51892650,41821443,252612,0.9780563578783682,9.05,5687667,3.7793892707227674,182466,0.4839612798087177,141864,81842,37372748,41821443,27774493,14091569,37281696,10.960448155952722,80.59222837916352,89.36264585609827
COLB,"Columbia Banking System, Inc.",17266,2025,3,2025_Q3,20250930,17266,20250930,COLUMBIA BANK,67491443,55904769,356134,0.8537897505699921,7.64,8092635,3.698133400261621,197766,0.40523700481892827,87305,77503,50690588,55904769,35347582,20587654,48329555,11.990608942825537,82.83238069157893,90.67310160963191
COLB,"Columbia Banking System, Inc.",17266,2025,4,2025_Q4,20251231,17266,20251231,COLUMBIA BANK,66821352,54336279,580872,1.0039942125110435,8.8,8141845,3.8757382494356745,200791,0.4179784067839104,94124,85002,49565770,54336279,34613722,19783326,47572182,12.184496057487733,81.31574320735085,91.2203980695844
DFS,Discover Financial Services,5649,2024,1,2024_Q1,20240331,5649,20240331,DISCOVER BANK,150317141,113886215,843085,2.249605810004548,26.64,12978765,10.29824199829925,2294272,1.8128376483920898,2119598,2016804,88562973,113886215,107259060,6976920,117298948,8.634254825269727,75.76395761811357,77.7644361962508
DFS,Discover Financial Services,5649,2024,2,2024_Q2,20240630,5649,20240630,DISCOVER BANK,148675327,112081206,2318470,3.1016915198034485,34.98,14448440,10.384497080445037,2196792,1.7209269838918204,2126532,1916946,88750186,112081206,105193467,7173461,119170668,9.718115501437572,75.3865542195848,79.18382498489532
DFS,Discover Financial Services,5649,2024,3,2024_Q3,20240930,5649,20240930,DISCOVER BANK,149329747,114517386,3092474,2.7588154369030056,30.37,14537980,10.499388102143735,2266629,1.7848048778331023,2289810,1976761,92164308,114517386,106426879,8396205,118483899,9.735488268121154,76.68759125400514,80.48062501182135
DFS,Discover Financial Services,5649,2024,4,2024_Q4,20241231,5649,20241231,DISCOVER BANK,145453245,112460408,4380732,2.946914352294504,32.06,14022045,10.573976432381135,2298153,1.8973872768161033,2057542,1998713,93232553,112460408,103355587,9320003,112798978,9.640242127289769,77.31722176428583,82.90255624895119
DFS,Discover Financial Services,5649,2025,1,2025_Q1,20250331,5649,20250331,DISCOVER BANK,145412640,114276909,1052971,2.8961003797334293,29.83,14219378,10.625083718747371,2193348,1.8682116071432449,1856369,1855780,95664175,114276909,104422130,10083721,109295617,9.778639601069068,78.58801614495135,83.71260286712865
EWBC,East West Bancorp Inc,31628,2024,1,2024_Q1,20240331,31628,20240331,EAST WEST BANK,70747599,58898134,288132,1.6438097443915125,17.46,6657354,3.4253366970346906,148179,0.28492792263260563,107923,0,40722199,55615906,26676730,29006693,51335504,9.410006974229614,83.25107117769467,69.14004949630493
EWBC,East West Bancorp Inc,31628,2024,2,2024_Q2,20240630,31628,20240630,EAST WEST BANK,72334717,60363521,578467,1.632848604460973,17.33,6833251,3.3495903088909227,165882,0.3142489096425551,96606,0,41824398,56986522,26866688,30205323,52103024,9.446710076988344,83.45027602720835,69.28753874380521
EWBC,East West Bancorp Inc,31628,2024,3,2024_Q3,20240930,31628,20240930,EAST WEST BANK,74349454,62131171,879918,1.635623913228614,17.21,7227288,3.331183393746775,146860,0.27577695311759876,94142,0,42362237,58823367,27587549,31318958,52556696,9.720700840654459,83.56641193356981,68.18193882101465
EWBC,East West Bancorp Inc,31628,2024,4,2024_Q4,20241231,31628,20241231,EAST WEST BANK,75841883,63621187,1175506,1.6202589875458913,17.03,7251084,3.324498018020678,159018,0.2959760909658276,104761,0,43638881,60208298,27558713,32767680,53024585,9.560791100083842,83.88661315278789,68.59174287332928
EWBC,East West Bancorp Inc,31628,2025,1,2025_Q1,20250331,31628,20250331,EAST WEST BANK,75712113,63156194,292590,1.544479236298065,15.88,7489605,3.3363271501239433,153200,0.2823820823481449,123851,0,42677268,59631971,28699042,31046058,53517878,9.892215001316897,83.4162348632378,67.57416065952296
EWBC,East West Bancorp Inc,31628,2025,2,2025_Q2,20250630,31628,20250630,EAST WEST BANK,77620355,65152247,605382,1.5849469995880998,16.19,7692029,3.357409297656188,139454,0.2536769967149544,151451,0,43839200,61573242,29528215,32156850,54212641,9.909809095822867,83.93706393123298,67.28731857859025
EWBC,East West Bancorp Inc,31628,2025,3,2025_Q3,20250930,31628,20250930,EAST WEST BANK,79081956,66728118,976264,1.6890525989464993,17.09,8028345,3.455215929438703,176530,0.3164393136330366,139333,0,44567771,62885827,29714660,33373474,54995848,10.151930232985132,84.37843646659422,66.79009139745257
EWBC,East West Bancorp Inc,31628,2025,4,2025_Q4,20251231,31628,20251231,EAST WEST BANK,79661753,67208343,1333712,1.7190640724487023,17.27,8151065,3.4660851916393747,186818,0.3283318056010259,149701,0,44998454,63332712,30029341,33431037,56089375,10.232093436357093,84.36714040174336,66.95367270102166
