ticker,bank_name,period_year,period_quarter,period_label,score,rating,workstream
TFC,Truist Financial Corp,2024,4,2024_Q4,77.64999999999999,4,ai_activity
TFC,Truist Financial Corp,2025,1,2025_Q1,0.0,1,ai_activity
TFC,Truist Financial Corp,2025,2,2025_Q2,9.880952380952381,1,ai_activity
TFC,Truist Financial Corp,2025,3,2025_Q3,16.25,1,ai_activity
TFC,Truist Financial Corp,2025,4,2025_Q4,30.808823529411764,2,ai_activity
UMBF,Umb Financial Corp,2024,1,2024_Q1,0.0,1,ai_activity
UMBF,Umb Financial Corp,2024,2,2024_Q2,11.847560975609756,1,ai_activity
UMBF,Umb Financial Corp,2024,3,2024_Q3,0.0,1,ai_activity
UMBF,Umb Financial Corp,2024,4,2024_Q4,10.4,1,ai_activity
UMBF,Umb Financial Corp,2025,1,2025_Q1,0.0,1,ai_activity
UMBF,Umb Financial Corp,2025,2,2025_Q2,0.0,1,ai_activity
UMBF,Umb Financial Corp,2025,3,2025_Q3,0.0,1,ai_activity
UMBF,Umb Financial Corp,2025,4,2025_Q4,0.0,1,ai_activity
USB,Us Bancorp \De\,2024,1,2024_Q1,0.0,1,ai_activity
USB,Us Bancorp \De\,2024,2,2024_Q2,17.728658536585364,1,ai_activity
USB,Us Bancorp \De\,2024,3,2024_Q3,0.0,1,ai_activity
USB,Us Bancorp \De\,2024,4,2024_Q4,16.900000000000002,1,ai_activity
USB,Us Bancorp \De\,2025,1,2025_Q1,43.611111111111114,3,ai_activity
USB,Us Bancorp \De\,2025,2,2025_Q2,54.285714285714285,3,ai_activity
USB,Us Bancorp \De\,2025,3,2025_Q3,0.0,1,ai_activity
USB,Us Bancorp \De\,2025,4,2025_Q4,40.36764705882353,3,ai_activity
VLY,Valley National Bancorp,2024,1,2024_Q1,16.25,1,ai_activity
VLY,Valley National Bancorp,2024,2,2024_Q2,8.71951219512195,1,ai_activity
VLY,Valley National Bancorp,2024,3,2024_Q3,20.0,1,ai_activity
VLY,Valley National Bancorp,2024,4,2024_Q4,65.0,4,ai_activity
VLY,Valley National Bancorp,2025,1,2025_Q1,0.0,1,ai_activity
VLY,Valley National Bancorp,2025,2,2025_Q2,28.154761904761905,2,ai_activity
VLY,Valley National Bancorp,2025,3,2025_Q3,21.10294117647059,2,ai_activity
VLY,Valley National Bancorp,2025,4,2025_Q4,20.000000000000004,2,ai_activity
WAL,Western Alliance Bancorporation,2024,1,2024_Q1,0.0,1,ai_activity
WAL,Western Alliance Bancorporation,2024,2,2024_Q2,45.92378048780488,3,ai_activity
WAL,Western Alliance Bancorporation,2024,3,2024_Q3,0.0,1,ai_activity
WAL,Western Alliance Bancorporation,2024,4,2024_Q4,59.5,3,ai_activity
WAL,Western Alliance Bancorporation,2025,1,2025_Q1,0.0,1,ai_activity
WAL,Western Alliance Bancorporation,2025,2,2025_Q2,10.773809523809524,1,ai_activity
WAL,Western Alliance Bancorporation,2025,3,2025_Q3,44.41176470588235,3,ai_activity
WAL,Western Alliance Bancorporation,2025,4,2025_Q4,43.52941176470588,3,ai_activity
WBS,Webster Financial Corp,2024,1,2024_Q1,69.58333333333333,4,ai_activity
WBS,Webster Financial Corp,2024,2,2024_Q2,84.95426829268293,5,ai_activity
WBS,Webster Financial Corp,2024,3,2024_Q3,28.240740740740744,2,ai_activity
WBS,Webster Financial Corp,2024,4,2024_Q4,72.4,4,ai_activity
WBS,Webster Financial Corp,2025,1,2025_Q1,40.37037037037037,3,ai_activity
WBS,Webster Financial Corp,2025,2,2025_Q2,51.666666666666664,3,ai_activity
WBS,Webster Financial Corp,2025,3,2025_Q3,27.205882352941178,2,ai_activity
WBS,Webster Financial Corp,2025,4,2025_Q4,0.0,1,ai_activity
WFC,Wells Fargo & Company/Mn,2024,1,2024_Q1,0.0,1,ai_activity
WFC,Wells Fargo & Company/Mn,2024,2,2024_Q2,75.57012195121952,4,ai_activity
WFC,Wells Fargo & Company/Mn,2024,3,2024_Q3,0.0,1,ai_activity
WFC,Wells Fargo & Company/Mn,2024,4,2024_Q4,35.050000000000004,2,ai_activity
WFC,Wells Fargo & Company/Mn,2025,1,2025_Q1,0.0,1,ai_activity
WFC,Wells Fargo & Company/Mn,2025,2,2025_Q2,43.92857142857142,3,ai_activity
WFC,Wells Fargo & Company/Mn,2025,3,2025_Q3,13.088235294117649,1,ai_activity
WFC,Wells Fargo & Company/Mn,2025,4,2025_Q4,14.117647058823529,1,ai_activity
WTFC,Wintrust Financial Corp,2024,1,2024_Q1,0.0,1,ai_activity
WTFC,Wintrust Financial Corp,2024,2,2024_Q2,80.46036585365854,5,ai_activity
WTFC,Wintrust Financial Corp,2024,3,2024_Q3,70.37037037037037,4,ai_activity
WTFC,Wintrust Financial Corp,2024,4,2024_Q4,74.3,4,ai_activity
WTFC,Wintrust Financial Corp,2025,1,2025_Q1,0.0,1,ai_activity
WTFC,Wintrust Financial Corp,2025,2,2025_Q2,0.0,1,ai_activity
WTFC,Wintrust Financial Corp,2025,3,2025_Q3,0.0,1,ai_activity
WTFC,Wintrust Financial Corp,2025,4,2025_Q4,0.0,1,ai_activity
ZION,"Zions Bancorporation, National Association",2024,1,2024_Q1,37.60416666666667,2,ai_activity
ZION,"Zions Bancorporation, National Association",2024,2,2024_Q2,32.66158536585366,2,ai_activity
ZION,"Zions Bancorporation, National Association",2024,3,2024_Q3,43.14814814814815,3,ai_activity
ZION,"Zions Bancorporation, National Association",2024,4,2024_Q4,17.75,1,ai_activity
ZION,"Zions Bancorporation, National Association",2025,1,2025_Q1,33.7037037037037,2,ai_activity
ZION,"Zions Bancorporation, National Association",2025,2,2025_Q2,56.25,3,ai_activity
ZION,"Zions Bancorporation, National Association",2025,3,2025_Q3,13.088235294117649,1,ai_activity
ZION,"Zions Bancorporation, National Association",2025,4,2025_Q4,22.352941176470587,2,ai_activity
ALLY,Ally Financial Inc.,2024,1,2024_Q1,37.84090909090909,2,private_credit
ALLY,Ally Financial Inc.,2024,2,2024_Q2,28.854166666666664,2,private_credit
ALLY,Ally Financial Inc.,2024,3,2024_Q3,30.700000000000003,2,private_credit
ALLY,Ally Financial Inc.,2024,4,2024_Q4,27.279411764705884,2,private_credit
ALLY,Ally Financial Inc.,2025,1,2025_Q1,39.5,2,private_credit
ALLY,Ally Financial Inc.,2025,2,2025_Q2,62.23214285714286,4,private_credit
ALLY,Ally Financial Inc.,2025,3,2025_Q3,63.660714285714285,4,private_credit
ALLY,Ally Financial Inc.,2025,4,2025_Q4,0.0,1,private_credit
ASB,Associated Banc-Corp,2024,1,2024_Q1,0.0,1,private_credit
ASB,Associated Banc-Corp,2024,2,2024_Q2,0.0,1,private_credit
ASB,Associated Banc-Corp,2024,3,2024_Q3,0.0,1,private_credit
ASB,Associated Banc-Corp,2024,4,2024_Q4,19.19117647058824,1,private_credit
ASB,Associated Banc-Corp,2025,1,2025_Q1,27.125,2,private_credit
ASB,Associated Banc-Corp,2025,2,2025_Q2,18.571428571428573,1,private_credit
ASB,Associated Banc-Corp,2025,3,2025_Q3,15.982142857142858,1,private_credit
ASB,Associated Banc-Corp,2025,4,2025_Q4,21.730769230769234,2,private_credit
AXP,American Express Co,2024,1,2024_Q1,0.0,1,private_credit
AXP,American Express Co,2024,2,2024_Q2,0.0,1,private_credit
AXP,American Express Co,2024,3,2024_Q3,0.0,1,private_credit
AXP,American Express Co,2024,4,2024_Q4,0.0,1,private_credit
AXP,American Express Co,2025,1,2025_Q1,0.0,1,private_credit
AXP,American Express Co,2025,2,2025_Q2,0.0,1,private_credit
AXP,American Express Co,2025,3,2025_Q3,0.0,1,private_credit
AXP,American Express Co,2025,4,2025_Q4,0.0,1,private_credit
BAC,Bank Of America Corp,2024,1,2024_Q1,0.0,1,private_credit
BAC,Bank Of America Corp,2024,2,2024_Q2,0.0,1,private_credit
BAC,Bank Of America Corp,2024,3,2024_Q3,0.0,1,private_credit
BAC,Bank Of America Corp,2024,4,2024_Q4,36.98529411764706,2,private_credit
BAC,Bank Of America Corp,2025,1,2025_Q1,0.0,1,private_credit
BAC,Bank Of America Corp,2025,2,2025_Q2,26.428571428571427,2,private_credit
BAC,Bank Of America Corp,2025,3,2025_Q3,0.0,1,private_credit
BAC,Bank Of America Corp,2025,4,2025_Q4,0.0,1,private_credit
BK,Bank of New York Mellon Corp,2024,1,2024_Q1,0.0,1,private_credit
BK,Bank of New York Mellon Corp,2024,2,2024_Q2,0.0,1,private_credit
BK,Bank of New York Mellon Corp,2024,3,2024_Q3,0.0,1,private_credit
BK,Bank of New York Mellon Corp,2024,4,2024_Q4,0.0,1,private_credit
BK,Bank of New York Mellon Corp,2025,1,2025_Q1,0.0,1,private_credit
BK,Bank of New York Mellon Corp,2025,2,2025_Q2,0.0,1,private_credit
BK,Bank of New York Mellon Corp,2025,3,2025_Q3,0.0,1,private_credit
BK,Bank of New York Mellon Corp,2025,4,2025_Q4,0.0,1,private_credit
BKU,"BankUnited, Inc.",2024,1,2024_Q1,0.0,1,private_credit
BKU,"BankUnited, Inc.",2024,2,2024_Q2,46.041666666666664,3,private_credit
BKU,"BankUnited, Inc.",2024,3,2024_Q3,46.1,3,private_credit
BKU,"BankUnited, Inc.",2024,4,2024_Q4,90.58823529411765,5,private_credit
BKU,"BankUnited, Inc.",2025,1,2025_Q1,0.0,1,private_credit
BKU,"BankUnited, Inc.",2025,2,2025_Q2,0.0,1,private_credit
BKU,"BankUnited, Inc.",2025,3,2025_Q3,55.80357142857142,3,private_credit
BKU,"BankUnited, Inc.",2025,4,2025_Q4,78.26923076923077,4,private_credit
BOKF,Bok Financial Corp,2024,1,2024_Q1,0.0,1,private_credit
BOKF,Bok Financial Corp,2024,2,2024_Q2,0.0,1,private_credit
BOKF,Bok Financial Corp,2024,3,2024_Q3,0.0,1,private_credit
BOKF,Bok Financial Corp,2024,4,2024_Q4,0.0,1,private_credit
BOKF,Bok Financial Corp,2025,1,2025_Q1,0.0,1,private_credit
BOKF,Bok Financial Corp,2025,2,2025_Q2,26.428571428571427,2,private_credit
BOKF,Bok Financial Corp,2025,3,2025_Q3,19.910714285714285,1,private_credit
BOKF,Bok Financial Corp,2025,4,2025_Q4,28.07692307692308,2,private_credit
BPOP,"Popular, Inc.",2024,1,2024_Q1,0.0,1,private_credit
BPOP,"Popular, Inc.",2024,2,2024_Q2,0.0,1,private_credit
BPOP,"Popular, Inc.",2024,3,2024_Q3,0.0,1,private_credit
BPOP,"Popular, Inc.",2024,4,2024_Q4,39.411764705882355,2,private_credit
BPOP,"Popular, Inc.",2025,1,2025_Q1,0.0,1,private_credit
BPOP,"Popular, Inc.",2025,2,2025_Q2,0.0,1,private_credit
BPOP,"Popular, Inc.",2025,3,2025_Q3,0.0,1,private_credit
BPOP,"Popular, Inc.",2025,4,2025_Q4,0.0,1,private_credit
C,Citigroup Inc,2024,1,2024_Q1,61.59090909090909,4,private_credit
C,Citigroup Inc,2024,2,2024_Q2,0.0,1,private_credit
C,Citigroup Inc,2024,3,2024_Q3,59.300000000000004,3,private_credit
C,Citigroup Inc,2024,4,2024_Q4,65.58823529411765,4,private_credit
C,Citigroup Inc,2025,1,2025_Q1,0.0,1,private_credit
C,Citigroup Inc,2025,2,2025_Q2,79.10714285714286,4,private_credit
C,Citigroup Inc,2025,3,2025_Q3,0.0,1,private_credit
C,Citigroup Inc,2025,4,2025_Q4,54.519230769230774,3,private_credit
CFG,Citizens Financial Group Inc/Ri,2024,1,2024_Q1,0.0,1,private_credit
CFG,Citizens Financial Group Inc/Ri,2024,2,2024_Q2,67.1875,4,private_credit
CFG,Citizens Financial Group Inc/Ri,2024,3,2024_Q3,0.0,1,private_credit
CFG,Citizens Financial Group Inc/Ri,2024,4,2024_Q4,66.25,4,private_credit
CFG,Citizens Financial Group Inc/Ri,2025,1,2025_Q1,0.0,1,private_credit
CFG,Citizens Financial Group Inc/Ri,2025,2,2025_Q2,92.94642857142857,5,private_credit
CFG,Citizens Financial Group Inc/Ri,2025,3,2025_Q3,88.83928571428572,5,private_credit
CFG,Citizens Financial Group Inc/Ri,2025,4,2025_Q4,65.57692307692308,4,private_credit
CFR,"Cullen/Frost Bankers, Inc.",2024,1,2024_Q1,0.0,1,private_credit
CFR,"Cullen/Frost Bankers, Inc.",2024,2,2024_Q2,0.0,1,private_credit
CFR,"Cullen/Frost Bankers, Inc.",2024,3,2024_Q3,86.9,5,private_credit
CFR,"Cullen/Frost Bankers, Inc.",2024,4,2024_Q4,62.5,4,private_credit
CFR,"Cullen/Frost Bankers, Inc.",2025,1,2025_Q1,0.0,1,private_credit
CFR,"Cullen/Frost Bankers, Inc.",2025,2,2025_Q2,0.0,1,private_credit
CFR,"Cullen/Frost Bankers, Inc.",2025,3,2025_Q3,74.91071428571429,4,private_credit
CFR,"Cullen/Frost Bankers, Inc.",2025,4,2025_Q4,34.42307692307693,2,private_credit
CMA,Comerica Inc,2024,1,2024_Q1,0.0,1,private_credit
CMA,Comerica Inc,2024,2,2024_Q2,0.0,1,private_credit
CMA,Comerica Inc,2024,3,2024_Q3,0.0,1,private_credit
CMA,Comerica Inc,2024,4,2024_Q4,0.0,1,private_credit
CMA,Comerica Inc,2025,1,2025_Q1,0.0,1,private_credit
CMA,Comerica Inc,2025,2,2025_Q2,0.0,1,private_credit
CMA,Comerica Inc,2025,3,2025_Q3,0.0,1,private_credit
CMA,Comerica Inc,2025,4,2025_Q4,0.0,1,private_credit
COF,Capital One Financial Corp,2024,1,2024_Q1,0.0,1,private_credit
COF,Capital One Financial Corp,2024,2,2024_Q2,0.0,1,private_credit
COF,Capital One Financial Corp,2024,3,2024_Q3,0.0,1,private_credit
COF,Capital One Financial Corp,2024,4,2024_Q4,0.0,1,private_credit
COF,Capital One Financial Corp,2025,1,2025_Q1,0.0,1,private_credit
COF,Capital One Financial Corp,2025,2,2025_Q2,0.0,1,private_credit
COF,Capital One Financial Corp,2025,3,2025_Q3,49.375,3,private_credit
COF,Capital One Financial Corp,2025,4,2025_Q4,0.0,1,private_credit
COLB,"Columbia Banking System, Inc.",2024,1,2024_Q1,0.0,1,private_credit
COLB,"Columbia Banking System, Inc.",2024,2,2024_Q2,0.0,1,private_credit
COLB,"Columbia Banking System, Inc.",2024,3,2024_Q3,30.700000000000003,2,private_credit
COLB,"Columbia Banking System, Inc.",2024,4,2024_Q4,27.279411764705884,2,private_credit
COLB,"Columbia Banking System, Inc.",2025,1,2025_Q1,0.0,1,private_credit
COLB,"Columbia Banking System, Inc.",2025,2,2025_Q2,0.0,1,private_credit
COLB,"Columbia Banking System, Inc.",2025,3,2025_Q3,0.0,1,private_credit
COLB,"Columbia Banking System, Inc.",2025,4,2025_Q4,0.0,1,private_credit
DFS,Discover Financial Services,2024,1,2024_Q1,0.0,1,private_credit
DFS,Discover Financial Services,2024,2,2024_Q2,0.0,1,private_credit
DFS,Discover Financial Services,2024,3,2024_Q3,0.0,1,private_credit
DFS,Discover Financial Services,2024,4,2024_Q4,0.0,1,private_credit
DFS,Discover Financial Services,2025,1,2025_Q1,0.0,1,private_credit
DFS,Discover Financial Services,2025,2,2025_Q2,0.0,1,private_credit
DFS,Discover Financial Services,2025,3,2025_Q3,0.0,1,private_credit
DFS,Discover Financial Services,2025,4,2025_Q4,0.0,1,private_credit
EWBC,East West Bancorp Inc,2024,1,2024_Q1,62.84090909090909,4,private_credit
EWBC,East West Bancorp Inc,2024,2,2024_Q2,58.64583333333333,3,private_credit
EWBC,East West Bancorp Inc,2024,3,2024_Q3,42.800000000000004,3,private_credit
EWBC,East West Bancorp Inc,2024,4,2024_Q4,36.98529411764706,2,private_credit
EWBC,East West Bancorp Inc,2025,1,2025_Q1,54.625,3,private_credit
EWBC,East West Bancorp Inc,2025,2,2025_Q2,45.089285714285715,3,private_credit
EWBC,East West Bancorp Inc,2025,3,2025_Q3,59.91071428571429,3,private_credit
EWBC,East West Bancorp Inc,2025,4,2025_Q4,0.0,1,private_credit
FCNCA,First Citizens Bancshares Inc,2024,1,2024_Q1,85.3409090909091,5,private_credit
FCNCA,First Citizens Bancshares Inc,2024,2,2024_Q2,62.604166666666664,4,private_credit
FCNCA,First Citizens Bancshares Inc,2024,3,2024_Q3,60.90000000000001,4,private_credit
FCNCA,First Citizens Bancshares Inc,2024,4,2024_Q4,72.72058823529412,4,private_credit
FCNCA,First Citizens Bancshares Inc,2025,1,2025_Q1,83.75,5,private_credit
FCNCA,First Citizens Bancshares Inc,2025,2,2025_Q2,93.21428571428572,5,private_credit
FCNCA,First Citizens Bancshares Inc,2025,3,2025_Q3,95.89285714285715,5,private_credit
FCNCA,First Citizens Bancshares Inc,2025,4,2025_Q4,28.07692307692308,2,private_credit
FHN,First Horizon Corp,2024,1,2024_Q1,25.340909090909093,2,private_credit
FHN,First Horizon Corp,2024,2,2024_Q2,20.833333333333332,2,private_credit
FHN,First Horizon Corp,2024,3,2024_Q3,38.400000000000006,2,private_credit
FHN,First Horizon Corp,2024,4,2024_Q4,61.39705882352942,4,private_credit
FHN,First Horizon Corp,2025,1,2025_Q1,64.625,4,private_credit
FHN,First Horizon Corp,2025,2,2025_Q2,46.25,3,private_credit
FHN,First Horizon Corp,2025,3,2025_Q3,15.982142857142858,1,private_credit
FHN,First Horizon Corp,2025,4,2025_Q4,0.0,1,private_credit
FITB,Fifth Third Bancorp,2024,1,2024_Q1,70.3409090909091,4,private_credit
FITB,Fifth Third Bancorp,2024,2,2024_Q2,64.89583333333333,4,private_credit
FITB,Fifth Third Bancorp,2024,3,2024_Q3,73.1,4,private_credit
FITB,Fifth Third Bancorp,2024,4,2024_Q4,52.5,3,private_credit
FITB,Fifth Third Bancorp,2025,1,2025_Q1,47.75,3,private_credit
FITB,Fifth Third Bancorp,2025,2,2025_Q2,36.25,2,private_credit
FITB,Fifth Third Bancorp,2025,3,2025_Q3,26.785714285714285,2,private_credit
FITB,Fifth Third Bancorp,2025,4,2025_Q4,0.0,1,private_credit
FLG,"Flagstar Financial, Inc.",2024,1,2024_Q1,25.340909090909093,2,private_credit
FLG,"Flagstar Financial, Inc.",2024,2,2024_Q2,40.3125,3,private_credit
FLG,"Flagstar Financial, Inc.",2024,3,2024_Q3,0.0,1,private_credit
FLG,"Flagstar Financial, Inc.",2024,4,2024_Q4,89.19117647058825,5,private_credit
FLG,"Flagstar Financial, Inc.",2025,1,2025_Q1,0.0,1,private_credit
FLG,"Flagstar Financial, Inc.",2025,2,2025_Q2,0.0,1,private_credit
FLG,"Flagstar Financial, Inc.",2025,3,2025_Q3,33.660714285714285,2,private_credit
FLG,"Flagstar Financial, Inc.",2025,4,2025_Q4,0.0,1,private_credit
FNB,Fnb Corp,2024,1,2024_Q1,0.0,1,private_credit
FNB,Fnb Corp,2024,2,2024_Q2,0.0,1,private_credit
FNB,Fnb Corp,2024,3,2024_Q3,0.0,1,private_credit
FNB,Fnb Corp,2024,4,2024_Q4,0.0,1,private_credit
FNB,Fnb Corp,2025,1,2025_Q1,0.0,1,private_credit
FNB,Fnb Corp,2025,2,2025_Q2,0.0,1,private_credit
FNB,Fnb Corp,2025,3,2025_Q3,59.19642857142858,3,private_credit
FNB,Fnb Corp,2025,4,2025_Q4,0.0,1,private_credit
GS,Goldman Sachs Group Inc,2024,1,2024_Q1,54.0909090909091,3,private_credit
GS,Goldman Sachs Group Inc,2024,2,2024_Q2,46.041666666666664,3,private_credit
GS,Goldman Sachs Group Inc,2024,3,2024_Q3,46.1,3,private_credit
GS,Goldman Sachs Group Inc,2024,4,2024_Q4,87.57352941176471,5,private_credit
GS,Goldman Sachs Group Inc,2025,1,2025_Q1,61.5,4,private_credit
GS,Goldman Sachs Group Inc,2025,2,2025_Q2,42.142857142857146,3,private_credit
GS,Goldman Sachs Group Inc,2025,3,2025_Q3,59.375,3,private_credit
GS,Goldman Sachs Group Inc,2025,4,2025_Q4,21.730769230769234,2,private_credit
HBAN,Huntington Bancshares Inc,2024,1,2024_Q1,30.340909090909093,2,private_credit
HBAN,Huntington Bancshares Inc,2024,2,2024_Q2,86.35416666666667,5,private_credit
HBAN,Huntington Bancshares Inc,2024,3,2024_Q3,52.1,3,private_credit
HBAN,Huntington Bancshares Inc,2024,4,2024_Q4,58.16176470588236,3,private_credit
HBAN,Huntington Bancshares Inc,2025,1,2025_Q1,0.0,1,private_credit
HBAN,Huntington Bancshares Inc,2025,2,2025_Q2,0.0,1,private_credit
HBAN,Huntington Bancshares Inc,2025,3,2025_Q3,19.910714285714285,1,private_credit
HBAN,Huntington Bancshares Inc,2025,4,2025_Q4,57.11538461538462,3,private_credit
JPM,Jpmorgan Chase & Co,2024,1,2024_Q1,72.8409090909091,4,private_credit
JPM,Jpmorgan Chase & Co,2024,2,2024_Q2,82.29166666666667,5,private_credit
JPM,Jpmorgan Chase & Co,2024,3,2024_Q3,80.69999999999999,5,private_credit
JPM,Jpmorgan Chase & Co,2024,4,2024_Q4,0.0,1,private_credit
JPM,Jpmorgan Chase & Co,2025,1,2025_Q1,27.125,2,private_credit
JPM,Jpmorgan Chase & Co,2025,2,2025_Q2,71.07142857142857,4,private_credit
JPM,Jpmorgan Chase & Co,2025,3,2025_Q3,0.0,1,private_credit
JPM,Jpmorgan Chase & Co,2025,4,2025_Q4,75.57692307692308,4,private_credit
KEY,Keycorp,2024,1,2024_Q1,37.84090909090909,2,private_credit
KEY,Keycorp,2024,2,2024_Q2,28.854166666666664,2,private_credit
KEY,Keycorp,2024,3,2024_Q3,30.700000000000003,2,private_credit
KEY,Keycorp,2024,4,2024_Q4,66.25,4,private_credit
KEY,Keycorp,2025,1,2025_Q1,39.5,2,private_credit
KEY,Keycorp,2025,2,2025_Q2,26.428571428571427,2,private_credit
KEY,Keycorp,2025,3,2025_Q3,22.85714285714286,2,private_credit
KEY,Keycorp,2025,4,2025_Q4,76.15384615384615,4,private_credit
MS,Morgan Stanley,2024,1,2024_Q1,54.0909090909091,3,private_credit
MS,Morgan Stanley,2024,2,2024_Q2,48.854166666666664,3,private_credit
MS,Morgan Stanley,2024,3,2024_Q3,30.700000000000003,2,private_credit
MS,Morgan Stanley,2024,4,2024_Q4,58.16176470588236,3,private_credit
MS,Morgan Stanley,2025,1,2025_Q1,39.5,2,private_credit
MS,Morgan Stanley,2025,2,2025_Q2,81.16071428571428,5,private_credit
MS,Morgan Stanley,2025,3,2025_Q3,43.035714285714285,3,private_credit
MS,Morgan Stanley,2025,4,2025_Q4,90.38461538461539,5,private_credit
MTB,M&T Bank Corp,2024,1,2024_Q1,0.0,1,private_credit
MTB,M&T Bank Corp,2024,2,2024_Q2,0.0,1,private_credit
MTB,M&T Bank Corp,2024,3,2024_Q3,0.0,1,private_credit
MTB,M&T Bank Corp,2024,4,2024_Q4,47.50000000000001,3,private_credit
MTB,M&T Bank Corp,2025,1,2025_Q1,0.0,1,private_credit
MTB,M&T Bank Corp,2025,2,2025_Q2,0.0,1,private_credit
MTB,M&T Bank Corp,2025,3,2025_Q3,0.0,1,private_credit
MTB,M&T Bank Corp,2025,4,2025_Q4,42.884615384615394,3,private_credit
NTRS,Northern Trust Corp,2024,1,2024_Q1,0.0,1,private_credit
NTRS,Northern Trust Corp,2024,2,2024_Q2,28.854166666666664,2,private_credit
NTRS,Northern Trust Corp,2024,3,2024_Q3,0.0,1,private_credit
NTRS,Northern Trust Corp,2024,4,2024_Q4,0.0,1,private_credit
NTRS,Northern Trust Corp,2025,1,2025_Q1,0.0,1,private_credit
NTRS,Northern Trust Corp,2025,2,2025_Q2,26.428571428571427,2,private_credit
NTRS,Northern Trust Corp,2025,3,2025_Q3,0.0,1,private_credit
NTRS,Northern Trust Corp,2025,4,2025_Q4,0.0,1,private_credit
ONB,Old National Bancorp,2024,1,2024_Q1,37.84090909090909,2,private_credit
ONB,Old National Bancorp,2024,2,2024_Q2,0.0,1,private_credit
ONB,Old National Bancorp,2024,3,2024_Q3,30.700000000000003,2,private_credit
ONB,Old National Bancorp,2024,4,2024_Q4,0.0,1,private_credit
ONB,Old National Bancorp,2025,1,2025_Q1,0.0,1,private_credit
ONB,Old National Bancorp,2025,2,2025_Q2,0.0,1,private_credit
ONB,Old National Bancorp,2025,3,2025_Q3,0.0,1,private_credit
ONB,Old National Bancorp,2025,4,2025_Q4,0.0,1,private_credit
PB,Prosperity Bancshares Inc,2024,1,2024_Q1,61.59090909090909,4,private_credit
PB,Prosperity Bancshares Inc,2024,2,2024_Q2,0.0,1,private_credit
PB,Prosperity Bancshares Inc,2024,3,2024_Q3,0.0,1,private_credit
PB,Prosperity Bancshares Inc,2024,4,2024_Q4,0.0,1,private_credit
PB,Prosperity Bancshares Inc,2025,1,2025_Q1,0.0,1,private_credit
PB,Prosperity Bancshares Inc,2025,2,2025_Q2,0.0,1,private_credit
PB,Prosperity Bancshares Inc,2025,3,2025_Q3,0.0,1,private_credit
PB,Prosperity Bancshares Inc,2025,4,2025_Q4,0.0,1,private_credit
PNC,"Pnc Financial Services Group, Inc.",2024,1,2024_Q1,25.340909090909093,2,private_credit
PNC,"Pnc Financial Services Group, Inc.",2024,2,2024_Q2,44.583333333333336,3,private_credit
PNC,"Pnc Financial Services Group, Inc.",2024,3,2024_Q3,21.900000000000002,2,private_credit
PNC,"Pnc Financial Services Group, Inc.",2024,4,2024_Q4,19.19117647058824,1,private_credit
PNC,"Pnc Financial Services Group, Inc.",2025,1,2025_Q1,27.125,2,private_credit
PNC,"Pnc Financial Services Group, Inc.",2025,2,2025_Q2,57.32142857142858,3,private_credit
PNC,"Pnc Financial Services Group, Inc.",2025,3,2025_Q3,80.17857142857144,5,private_credit
PNC,"Pnc Financial Services Group, Inc.",2025,4,2025_Q4,87.69230769230771,5,private_credit
PNFP,Pinnacle Financial Partners Inc,2024,1,2024_Q1,0.0,1,private_credit
PNFP,Pinnacle Financial Partners Inc,2024,2,2024_Q2,0.0,1,private_credit
PNFP,Pinnacle Financial Partners Inc,2024,3,2024_Q3,0.0,1,private_credit
PNFP,Pinnacle Financial Partners Inc,2024,4,2024_Q4,27.279411764705884,2,private_credit
PNFP,Pinnacle Financial Partners Inc,2025,1,2025_Q1,0.0,1,private_credit
PNFP,Pinnacle Financial Partners Inc,2025,2,2025_Q2,0.0,1,private_credit
PNFP,Pinnacle Financial Partners Inc,2025,3,2025_Q3,0.0,1,private_credit
PNFP,Pinnacle Financial Partners Inc,2025,4,2025_Q4,21.730769230769234,2,private_credit
RF,Regions Financial Corp,2024,1,2024_Q1,0.0,1,private_credit
RF,Regions Financial Corp,2024,2,2024_Q2,23.125,2,private_credit
RF,Regions Financial Corp,2024,3,2024_Q3,65.30000000000001,4,private_credit
RF,Regions Financial Corp,2024,4,2024_Q4,27.279411764705884,2,private_credit
RF,Regions Financial Corp,2025,1,2025_Q1,0.0,1,private_credit
RF,Regions Financial Corp,2025,2,2025_Q2,18.571428571428573,1,private_credit
RF,Regions Financial Corp,2025,3,2025_Q3,0.0,1,private_credit
RF,Regions Financial Corp,2025,4,2025_Q4,0.0,1,private_credit
RJF,Raymond James Financial Inc,2024,1,2024_Q1,0.0,1,private_credit
RJF,Raymond James Financial Inc,2024,2,2024_Q2,0.0,1,private_credit
RJF,Raymond James Financial Inc,2024,3,2024_Q3,67.5,4,private_credit
RJF,Raymond James Financial Inc,2024,4,2024_Q4,61.1764705882353,4,private_credit
RJF,Raymond James Financial Inc,2025,1,2025_Q1,0.0,1,private_credit
RJF,Raymond James Financial Inc,2025,2,2025_Q2,69.28571428571428,4,private_credit
RJF,Raymond James Financial Inc,2025,3,2025_Q3,61.875,4,private_credit
RJF,Raymond James Financial Inc,2025,4,2025_Q4,59.23076923076923,3,private_credit
SCHW,Schwab Charles Corp,2024,1,2024_Q1,0.0,1,private_credit
SCHW,Schwab Charles Corp,2024,2,2024_Q2,0.0,1,private_credit
